,trace_id,arg_1_id,arg_2_id,overlap
3434,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.82|+00.19|-02.09,PyramidBlock|-02.96|+01.61|-02.44,698
3435,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.94|+00.19|-02.24,LongCylinderBlock|-02.93|+00.19|-01.93,537
3436,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,LongCylinderBlock|-02.94|+00.19|-02.24,537
3437,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3438,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3439,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3440,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3441,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3442,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3443,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3444,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3445,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3446,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3447,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,371
3448,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.12|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,3583
3449,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,LongCylinderBlock|+00.12|+01.19|-02.89,3583
3450,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,LongCylinderBlock|+00.31|+01.19|-02.89,371
3451,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,Dodgeball|-02.60|+00.13|-02.18,258
3452,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,Dodgeball|-02.60|+00.13|-02.18,LongCylinderBlock|+00.31|+01.19|-02.89,258
3453,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3454,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3455,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3456,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3457,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,371
3458,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.12|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,3583
3459,FDEjFQ4l4RicsJzAe2BG-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,CubeBlock|+00.50|+01.61|-02.91,174
3460,FDEjFQ4l4RicsJzAe2BG-preCreateGame-rerecorded,CubeBlock|+00.50|+01.61|-02.91,BridgeBlock|+00.63|+01.10|-02.91,174
3461,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3462,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3463,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3464,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3465,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3466,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3467,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3468,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3469,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|-00.02|+00.28|-02.83,CubeBlock|+00.20|+00.10|-02.83,298
3470,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|+00.20|+00.10|-02.83,CubeBlock|-00.02|+00.28|-02.83,298
3471,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|-00.02|+00.28|-02.83,CubeBlock|+00.20|+00.10|-02.83,298
3472,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|+00.20|+00.10|-02.83,CubeBlock|-00.02|+00.28|-02.83,298
3473,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,PyramidBlock|-02.95|+01.61|-02.66,CubeBlock|-02.97|+01.26|-01.94,2852
3474,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.97|+01.26|-01.94,PyramidBlock|-02.95|+01.61|-02.66,2852
3475,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,CubeBlock|-02.99|+01.26|-01.49,1220
3476,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.99|+01.26|-01.49,LongCylinderBlock|-02.93|+00.19|-01.93,1220
3477,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,PyramidBlock|-02.95|+01.61|-02.66,CubeBlock|-02.97|+01.26|-01.94,2852
3478,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,PyramidBlock|-02.95|+01.61|-02.66,CubeBlock|-02.97|+01.26|-01.94,2852
3479,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.97|+01.26|-01.94,PyramidBlock|-02.95|+01.61|-02.66,2852
3480,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.97|+01.26|-01.94,PyramidBlock|-02.95|+01.61|-02.66,2852
3481,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,CubeBlock|-02.99|+01.26|-01.49,1220
3482,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,CubeBlock|-02.99|+01.26|-01.49,1220
3483,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.99|+01.26|-01.49,LongCylinderBlock|-02.93|+00.19|-01.93,1220
3484,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.99|+01.26|-01.49,LongCylinderBlock|-02.93|+00.19|-01.93,1220
3485,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,PyramidBlock|-02.95|+01.61|-02.66,CubeBlock|-02.97|+01.26|-01.94,2852
3486,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.97|+01.26|-01.94,PyramidBlock|-02.95|+01.61|-02.66,2852
3487,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,CubeBlock|-02.99|+01.26|-01.49,1220
3488,Eqr08wgdjHiZUkX9dPEJ-gameplay-attempt-1-rerecorded,CubeBlock|-02.99|+01.26|-01.49,LongCylinderBlock|-02.93|+00.19|-01.93,1220
3489,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,PyramidBlock|-02.96|+01.61|-02.44,LongCylinderBlock|-02.82|+00.19|-02.09,698
3490,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.82|+00.19|-02.09,PyramidBlock|-02.96|+01.61|-02.44,698
3491,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.94|+00.19|-02.24,LongCylinderBlock|-02.93|+00.19|-01.93,537
3492,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,LongCylinderBlock|-02.94|+00.19|-02.24,537
3493,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,PyramidBlock|-02.96|+01.61|-02.44,LongCylinderBlock|-02.82|+00.19|-02.09,698
3494,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,PyramidBlock|-02.96|+01.61|-02.44,LongCylinderBlock|-02.82|+00.19|-02.09,698
3495,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.82|+00.19|-02.09,PyramidBlock|-02.96|+01.61|-02.44,698
3496,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.82|+00.19|-02.09,PyramidBlock|-02.96|+01.61|-02.44,698
3497,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.94|+00.19|-02.24,LongCylinderBlock|-02.93|+00.19|-01.93,537
3498,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.94|+00.19|-02.24,LongCylinderBlock|-02.93|+00.19|-01.93,537
3499,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,LongCylinderBlock|-02.94|+00.19|-02.24,537
3500,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,LongCylinderBlock|-02.94|+00.19|-02.24,537
3501,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,PyramidBlock|-02.96|+01.61|-02.44,LongCylinderBlock|-02.82|+00.19|-02.09,698
3502,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.82|+00.19|-02.09,PyramidBlock|-02.96|+01.61|-02.44,698
3503,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.94|+00.19|-02.24,LongCylinderBlock|-02.93|+00.19|-01.93,537
3504,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,LongCylinderBlock|-02.93|+00.19|-01.93,LongCylinderBlock|-02.94|+00.19|-02.24,537
3505,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3506,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3507,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3508,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3509,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3510,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3511,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3512,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3513,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3514,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3515,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,371
3516,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.12|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,3583
3517,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,LongCylinderBlock|+00.12|+01.19|-02.89,3583
3518,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,LongCylinderBlock|+00.31|+01.19|-02.89,371
3519,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,Dodgeball|-02.60|+00.13|-02.18,258
3520,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,Dodgeball|-02.60|+00.13|-02.18,LongCylinderBlock|+00.31|+01.19|-02.89,258
3521,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3522,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3523,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3524,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3525,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.31|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,371
3526,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,LongCylinderBlock|+00.12|+01.19|-02.89,BridgeBlock|+00.63|+01.10|-02.91,3583
3527,FDEjFQ4l4RicsJzAe2BG-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,CubeBlock|+00.50|+01.61|-02.91,174
3528,FDEjFQ4l4RicsJzAe2BG-preCreateGame-rerecorded,CubeBlock|+00.50|+01.61|-02.91,BridgeBlock|+00.63|+01.10|-02.91,174
3529,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3530,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3531,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3532,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3533,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3534,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3535,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.52,TallRectBlock|-02.95|+02.05|-02.72,2402
3536,FyGQn1qJCLTLU1hfQfZ2-gameplay-attempt-1-rerecorded,TallRectBlock|-02.95|+02.05|-02.72,TallRectBlock|-02.95|+02.05|-02.52,2402
3537,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|-00.02|+00.28|-02.83,CubeBlock|+00.20|+00.10|-02.83,298
3538,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|+00.20|+00.10|-02.83,CubeBlock|-00.02|+00.28|-02.83,298
3539,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|-00.02|+00.28|-02.83,CubeBlock|+00.20|+00.10|-02.83,298
3540,hpLNbpSomVV4DZ5rNVJo-preCreateGame-rerecorded,CubeBlock|+00.20|+00.10|-02.83,CubeBlock|-00.02|+00.28|-02.83,298
3541,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,Bed|-02.46|00.00|-00.57,SideTable|-01.52|00.00|+00.41,4920
3542,Eqr08wgdjHiZUkX9dPEJ-preCreateGame-rerecorded,SideTable|-01.52|00.00|+00.41,Bed|-02.46|00.00|-00.57,4920
3543,F2XpXd2PeEcqSIqbg1Pm-gameplay-attempt-1-rerecorded,Bed|-02.46|00.00|-00.57,SideTable|-01.52|00.00|+00.41,902
3544,F2XpXd2PeEcqSIqbg1Pm-gameplay-attempt-1-rerecorded,SideTable|-01.52|00.00|+00.41,Bed|-02.46|00.00|-00.57,902
3545,F2XpXd2PeEcqSIqbg1Pm-gameplay-attempt-1-rerecorded,Bed|-02.46|00.00|-00.57,Beachball|-02.93|+00.17|-01.99,420
3546,F2XpXd2PeEcqSIqbg1Pm-gameplay-attempt-1-rerecorded,Beachball|-02.93|+00.17|-01.99,Bed|-02.46|00.00|-00.57,420
3547,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,Bed|-02.46|00.00|-00.57,SideTable|-01.52|00.00|+00.41,1195
3548,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,SideTable|-01.52|00.00|+00.41,Bed|-02.46|00.00|-00.57,1195
3549,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,Bed|-02.46|00.00|-00.57,Beachball|-02.93|+00.17|-01.99,1178
3550,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,Beachball|-02.93|+00.17|-01.99,Bed|-02.46|00.00|-00.57,1178
3551,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3552,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3553,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3554,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3555,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3556,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3557,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,BridgeBlock|+00.63|+01.10|-02.91,963
3558,F2XpXd2PeEcqSIqbg1Pm-preCreateGame-rerecorded,BridgeBlock|+00.63|+01.10|-02.91,BridgeBlock|+01.03|+01.11|-02.88,963
3559,FDEjFQ4l4RicsJzAe2BG-freePlay-rerecorded,Bed|-02.46|00.00|-00.57,SideTable|-01.52|00.00|+00.41,366
3560,FDEjFQ4l4RicsJzAe2BG-freePlay-rerecorded,SideTable|-01.52|00.00|+00.41,Bed|-02.46|00.00|-00.57,366
3561,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,Bed|-02.46|00.00|-00.57,SideTable|-01.52|00.00|+00.41,23174
3562,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,SideTable|-01.52|00.00|+00.41,Bed|-02.46|00.00|-00.57,23174
3563,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3564,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3565,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3566,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3567,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3568,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3569,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3570,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3571,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3572,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3573,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3574,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3575,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3576,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3577,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3578,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3579,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3580,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3581,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3582,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3583,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3584,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
3585,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3586,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,PyramidBlock|+00.93|+01.78|-02.89,CubeBlock|+00.70|+01.61|-02.91,1068
3587,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3588,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,CubeBlock|+00.70|+01.61|-02.91,PyramidBlock|+00.93|+01.78|-02.89,1068
3589,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3590,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,FlatRectBlock|+00.23|+01.66|-02.88,BridgeBlock|+01.03|+01.11|-02.88,513
3591,FDEjFQ4l4RicsJzAe2BG-gameplay-attempt-1-rerecorded,BridgeBlock|+01.03|+01.11|-02.88,FlatRectBlock|+00.23|+01.66|-02.88,513
